DA_CAN_RESTR_FLAG,DA_CAN_RESTR_KEY,DA_CAN_RESTR_REMARK,DA_CAN_RESTR_TYPE,DA_FREE_RESTR_FLAG,DA_FREE_RESTR_KEY,DA_FREE_RESTR_REMARK,PARENT_STATUS_NUMBER,RESTRICTION_TYPE
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0903621,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0903621,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0903621,FREE_FORM
,,,,F,05,LATERAL # TH1,0903621,FREE_FORM
,,,,F,06,PENETRATION POINT LOCATION,0903621,FREE_FORM
,,,,F,07,LEASE LINES:     000500.00 FNORTH        L,0903621,FREE_FORM
,,,,F,08,001650.00 FEAST         L,0903621,FREE_FORM
,,,,F,09,TERMINUS LOCATION,0903621,FREE_FORM
,,,,F,10,BH COUNTY: 461,0903621,FREE_FORM
,,,,F,11,SECTION: 3       BLOCK: 42 T5S    ABSTRACT: 519,0903621,FREE_FORM
,,,,F,12,SURVEY NAME:     T&P RR CO,0903621,FREE_FORM
,,,,F,13,LEASE LINES:     000100.00 FNORTH        L,0903621,FREE_FORM
,,,,F,14,001650.00 FEAST         L,0903621,FREE_FORM
,,,,F,15,SURVEY LINES:    000100.00 FNORTH        L,0903621,FREE_FORM
,,,,F,16,001650.00 FEAST         L,0903621,FREE_FORM
,02,,01,,,,0896417,CANNED
,,,,F,01,LATERAL # TH1,0896417,FREE_FORM
,,,,F,02,PENETRATION POINT LOCATION,0896417,FREE_FORM
,,,,F,03,LEASE LINES:     000600.00 FS            L,0896417,FREE_FORM
,,,,F,04,000330.00 FE            L,0896417,FREE_FORM
,,,,F,05,TERMINUS LOCATION,0896417,FREE_FORM
,,,,F,06,BH COUNTY: 461,0896417,FREE_FORM
,,,,F,07,SECTION: 24      BLOCK: 42 T5S    ABSTRACT: 1479,0896417,FREE_FORM
,,,,F,08,SURVEY NAME:     T&P RR CO / ODESSA RANCH CO,0896417,FREE_FORM
,,,,F,09,LEASE LINES:     000100.00 FN            L,0896417,FREE_FORM
,,,,F,10,000330.00 FE            L,0896417,FREE_FORM
,,,,F,11,SURVEY LINES:    000100.00 FN            L,0896417,FREE_FORM
,,,,F,12,000330.00 FE            L,0896417,FREE_FORM
,02,,01,,,,0896418,CANNED
,,,,F,01,LATERAL # TH1,0896418,FREE_FORM
,,,,F,02,PENETRATION POINT LOCATION,0896418,FREE_FORM
,,,,F,03,LEASE LINES:     000600.00 FS            L,0896418,FREE_FORM
,,,,F,04,000340.00 FE            L,0896418,FREE_FORM
,,,,F,05,TERMINUS LOCATION,0896418,FREE_FORM
,,,,F,06,BH COUNTY: 461,0896418,FREE_FORM
,,,,F,07,SECTION: 24      BLOCK: 42 T5S    ABSTRACT: 1479,0896418,FREE_FORM
,,,,F,08,SURVEY NAME:     T&P RR CO / ODESSA RANCH CO,0896418,FREE_FORM
,,,,F,09,LEASE LINES:     000100.00 FN            L,0896418,FREE_FORM
,,,,F,10,000340.00 FE            L,0896418,FREE_FORM
,,,,F,11,SURVEY LINES:    000100.00 FN            L,0896418,FREE_FORM
,,,,F,12,000340.00 FE            L,0896418,FREE_FORM
,02,,01,,,,0896421,CANNED
,,,,F,01,LATERAL # TH1,0896421,FREE_FORM
,,,,F,02,PENETRATION POINT LOCATION,0896421,FREE_FORM
,,,,F,03,LEASE LINES:     000600.00 FS            L,0896421,FREE_FORM
,,,,F,04,000990.00 FE            L,0896421,FREE_FORM
,,,,F,05,TERMINUS LOCATION,0896421,FREE_FORM
,,,,F,06,BH COUNTY: 461,0896421,FREE_FORM
,,,,F,07,SECTION: 24      BLOCK: 42 T5S    ABSTRACT: 1479,0896421,FREE_FORM
,,,,F,08,SURVEY NAME:     T&P RR CO / ODESSA RANCH CO,0896421,FREE_FORM
,,,,F,09,LEASE LINES:     000100.00 FN            L,0896421,FREE_FORM
,,,,F,10,000990.00 FE            L,0896421,FREE_FORM
,,,,F,11,SURVEY LINES:    000100.00 FN            L,0896421,FREE_FORM
,,,,F,12,000900.00 FE            L,0896421,FREE_FORM
,02,,01,,,,0896416,CANNED
,,,,F,01,LATERAL # TH1,0896416,FREE_FORM
,,,,F,02,PENETRATION POINT LOCATION,0896416,FREE_FORM
,,,,F,03,LEASE LINES:     000600.00 FS            L,0896416,FREE_FORM
,,,,F,04,000350.00 FE            L,0896416,FREE_FORM
,,,,F,05,TERMINUS LOCATION,0896416,FREE_FORM
,,,,F,06,BH COUNTY: 461,0896416,FREE_FORM
,,,,F,07,SECTION: 13      BLOCK: 42 T5S    ABSTRACT: 523,0896416,FREE_FORM
,,,,F,08,SURVEY NAME:     T&P RR CO,0896416,FREE_FORM
,,,,F,09,LEASE LINES:     000100.00 FN            L,0896416,FREE_FORM
,,,,F,10,000350.00 FE            L,0896416,FREE_FORM
,,,,F,11,SURVEY LINES:    000100.00 FN            L,0896416,FREE_FORM
,,,,F,12,000350.00 FE            L,0896416,FREE_FORM
,02,,01,,,,0908712,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908712,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908712,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908712,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908712,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908712,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908712,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908712,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908712,FREE_FORM
,,,,F,09,LETING THE WELL.,0908712,FREE_FORM
,,,,F,10,LATERAL # TH1,0908712,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908712,FREE_FORM
,,,,F,12,LEASE LINES:     002258.00 FEAST         L,0908712,FREE_FORM
,,,,F,13,000519.00 FSOUTH        L,0908712,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908712,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908712,FREE_FORM
,,,,F,16,SECTION: 24      BLOCK: 41 T5S    ABSTRACT: 871,0908712,FREE_FORM
,,,,F,17,"SURVEY NAME:     T&P RR CO / RANKIN, J P",0908712,FREE_FORM
,,,,F,18,LEASE LINES:     000990.00 FEAST         L,0908712,FREE_FORM
,,,,F,19,000010.00 FNORTH        L,0908712,FREE_FORM
,,,,F,20,SURVEY LINES:    000990.00 FEAST         L,0908712,FREE_FORM
,,,,F,21,000010.00 FNORTH        L,0908712,FREE_FORM
,02,,01,,,,0908713,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908713,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908713,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908713,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908713,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908713,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908713,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908713,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908713,FREE_FORM
,,,,F,09,LETING THE WELL.,0908713,FREE_FORM
,,,,F,10,LATERAL # TH1,0908713,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908713,FREE_FORM
,,,,F,12,LEASE LINES:     002038.00 FEAST         L,0908713,FREE_FORM
,,,,F,13,000519.00 FSOUTH        L,0908713,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908713,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908713,FREE_FORM
,,,,F,16,SECTION: 24      BLOCK: 41 T5S    ABSTRACT: 871,0908713,FREE_FORM
,,,,F,17,"SURVEY NAME:     T&P RR CO / RANKIN, J P",0908713,FREE_FORM
,,,,F,18,LEASE LINES:     000660.00 FEAST         L,0908713,FREE_FORM
,,,,F,19,000010.00 FNORTH        L,0908713,FREE_FORM
,,,,F,20,SURVEY LINES:    000660.00 FEAST         L,0908713,FREE_FORM
,,,,F,21,000010.00 FNORTH        L,0908713,FREE_FORM
,02,,01,,,,0908715,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908715,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908715,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908715,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908715,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908715,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908715,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908715,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908715,FREE_FORM
,,,,F,09,LETING THE WELL.,0908715,FREE_FORM
,,,,F,10,LATERAL # TH1,0908715,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908715,FREE_FORM
,,,,F,12,LEASE LINES:     001763.00 FEAST         L,0908715,FREE_FORM
,,,,F,13,000519.00 FSOUTH        L,0908715,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908715,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908715,FREE_FORM
,,,,F,16,SECTION: 24      BLOCK: 41 T5S    ABSTRACT: 871,0908715,FREE_FORM
,,,,F,17,"SURVEY NAME:     T&P RR CO / RANKIN, J P",0908715,FREE_FORM
,,,,F,18,LEASE LINES:     000385.00 FEAST         L,0908715,FREE_FORM
,,,,F,19,000010.00 FNORTH        L,0908715,FREE_FORM
,,,,F,20,SURVEY LINES:    000385.00 FEAST         L,0908715,FREE_FORM
,,,,F,21,000010.00 FNORTH        L,0908715,FREE_FORM
,02,,01,,,,0908714,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908714,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908714,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908714,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908714,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908714,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908714,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908714,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908714,FREE_FORM
,,,,F,09,LETING THE WELL.,0908714,FREE_FORM
,,,,F,10,LATERAL # TH1,0908714,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908714,FREE_FORM
,,,,F,12,LEASE LINES:     001818.00 FEAST         L,0908714,FREE_FORM
,,,,F,13,000519.00 FSOUTH        L,0908714,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908714,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908714,FREE_FORM
,,,,F,16,SECTION: 24      BLOCK: 41 T5S    ABSTRACT: 871,0908714,FREE_FORM
,,,,F,17,"SURVEY NAME:     T&P RR CO / RANKIN, J P",0908714,FREE_FORM
,,,,F,18,LEASE LINES:     000440.00 FEAST         L,0908714,FREE_FORM
,,,,F,19,000010.00 FNORTH        L,0908714,FREE_FORM
,,,,F,20,SURVEY LINES:    000440.00 FEAST         L,0908714,FREE_FORM
,,,,F,21,000010.00 FNORTH        L,0908714,FREE_FORM
,02,,01,,,,0908924,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908924,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908924,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908924,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908924,FREE_FORM
,,,,F,05,5026H,0908924,FREE_FORM
,,,,F,06,LATERAL # TH1,0908924,FREE_FORM
,,,,F,07,PENETRATION POINT LOCATION,0908924,FREE_FORM
,,,,F,08,LEASE LINES:     001825.00 FWEST         L,0908924,FREE_FORM
,,,,F,09,000519.00 FSOUTH        L,0908924,FREE_FORM
,,,,F,10,TERMINUS LOCATION,0908924,FREE_FORM
,,,,F,11,BH COUNTY: 461,0908924,FREE_FORM
,,,,F,12,SECTION: 24      BLOCK: 41 T5S    ABSTRACT: 871,0908924,FREE_FORM
,,,,F,13,"SURVEY NAME:     T&P RR CO / RANKIN, J P",0908924,FREE_FORM
,,,,F,14,LEASE LINES:     000660.00 FWEST         L,0908924,FREE_FORM
,,,,F,15,000010.00 FNORTH        L,0908924,FREE_FORM
,,,,F,16,SURVEY LINES:    000660.00 FWEST         L,0908924,FREE_FORM
,,,,F,17,000010.00 FNORTH        L,0908924,FREE_FORM
,02,,01,,,,0908229,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908229,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908229,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908229,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908229,FREE_FORM
,,,,F,05,LATERAL # TH1,0908229,FREE_FORM
,,,,F,06,PENETRATION POINT LOCATION,0908229,FREE_FORM
,,,,F,07,LEASE LINES:     000100.00 FS            L,0908229,FREE_FORM
,,,,F,08,000330.00 FW            L,0908229,FREE_FORM
,,,,F,09,TERMINUS LOCATION,0908229,FREE_FORM
,,,,F,10,BH COUNTY: 461,0908229,FREE_FORM
,,,,F,11,SECTION: 19      BLOCK: 40 T5S    ABSTRACT: 461,0908229,FREE_FORM
,,,,F,12,SURVEY NAME:     T&P RR CO,0908229,FREE_FORM
,,,,F,13,LEASE LINES:     000100.00 FN            L,0908229,FREE_FORM
,,,,F,14,000391.00 FW            L,0908229,FREE_FORM
,,,,F,15,SURVEY LINES:    000100.00 FN            L,0908229,FREE_FORM
,,,,F,16,002228.00 FE            L,0908229,FREE_FORM
,02,,01,,,,0908328,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908328,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908328,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908328,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908328,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908328,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908328,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908328,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908328,FREE_FORM
,,,,F,09,LETING THE WELL.,0908328,FREE_FORM
,,,,F,10,LATERAL # TH1,0908328,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908328,FREE_FORM
,,,,F,12,LEASE LINES:     000100.00 FS            L,0908328,FREE_FORM
,,,,F,13,000706.00 FW            L,0908328,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908328,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908328,FREE_FORM
,,,,F,16,SECTION: 19      BLOCK: 40 T5S    ABSTRACT: 461,0908328,FREE_FORM
,,,,F,17,SURVEY NAME:     T&P RR CO,0908328,FREE_FORM
,,,,F,18,LEASE LINES:     000100.00 FN            L,0908328,FREE_FORM
,,,,F,19,000766.00 FW            L,0908328,FREE_FORM
,,,,F,20,SURVEY LINES:    000100.00 FN            L,0908328,FREE_FORM
,,,,F,21,001853.00 FE            L,0908328,FREE_FORM
,02,,01,,,,0908329,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908329,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908329,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908329,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908329,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908329,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908329,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908329,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908329,FREE_FORM
,,,,F,09,LETING THE WELL.,0908329,FREE_FORM
,,,,F,10,LATERAL # TH1,0908329,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908329,FREE_FORM
,,,,F,12,LEASE LINES:     000100.00 FS            L,0908329,FREE_FORM
,,,,F,13,001081.00 FW            L,0908329,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908329,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908329,FREE_FORM
,,,,F,16,SECTION: 19      BLOCK: 40 T5S    ABSTRACT: 461,0908329,FREE_FORM
,,,,F,17,SURVEY NAME:     T&P RR CO,0908329,FREE_FORM
,,,,F,18,LEASE LINES:     000100.00 FN            L,0908329,FREE_FORM
,,,,F,19,001142.00 FW            L,0908329,FREE_FORM
,,,,F,20,SURVEY LINES:    000100.00 FN            L,0908329,FREE_FORM
,,,,F,21,001477.00 FE            L,0908329,FREE_FORM
,02,,01,,,,0908331,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908331,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908331,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908331,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908331,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908331,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908331,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908331,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908331,FREE_FORM
,,,,F,09,LETING THE WELL.,0908331,FREE_FORM
,,,,F,10,LATERAL # TH1,0908331,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908331,FREE_FORM
,,,,F,12,LEASE LINES:     000100.00 FS            L,0908331,FREE_FORM
,,,,F,13,001229.00 FE            L,0908331,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908331,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908331,FREE_FORM
,,,,F,16,SECTION: 19      BLOCK: 40 T5S    ABSTRACT: 461,0908331,FREE_FORM
,,,,F,17,SURVEY NAME:     T&P RR CO,0908331,FREE_FORM
,,,,F,18,LEASE LINES:     000100.00 FN            L,0908331,FREE_FORM
,,,,F,19,001102.00 FW            L,0908331,FREE_FORM
,,,,F,20,SURVEY LINES:    000100.00 FN            L,0908331,FREE_FORM
,,,,F,21,001102.00 FE            L,0908331,FREE_FORM
,02,,01,,,,0908332,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908332,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908332,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908332,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908332,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908332,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908332,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908332,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908332,FREE_FORM
,,,,F,09,LETING THE WELL.,0908332,FREE_FORM
,,,,F,10,LATERAL # TH1,0908332,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908332,FREE_FORM
,,,,F,12,LEASE LINES:     000100.00 FS            L,0908332,FREE_FORM
,,,,F,13,000854.00 FE            L,0908332,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908332,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908332,FREE_FORM
,,,,F,16,SECTION: 19      BLOCK: 40 T5S    ABSTRACT: 461,0908332,FREE_FORM
,,,,F,17,SURVEY NAME:     T&P RR CO,0908332,FREE_FORM
,,,,F,18,LEASE LINES:     000100.00 FN            L,0908332,FREE_FORM
,,,,F,19,000726.00 FE            L,0908332,FREE_FORM
,,,,F,20,SURVEY LINES:    000100.00 FN            L,0908332,FREE_FORM
,,,,F,21,000726.00 FE            L,0908332,FREE_FORM
,02,,01,,,,0908333,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908333,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908333,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908333,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908333,FREE_FORM
,,,,F,05,"NO PERFORATIONS OR TAKE POINTS MAY BE PLACED IN THE WELLBORE WHERE A """,0908333,FREE_FORM
,,,,F,06,"NO PERF ZONE"" WAS DESIGNATED ON THE PLAT THAT WAS APPROVED FOR THIS PE",0908333,FREE_FORM
,,,,F,07,"RMIT.  IF AT SUCH TIME THE NPZ'S ARE NO LONGER APPLICABLE, THEN AN AME",0908333,FREE_FORM
,,,,F,08,NDED PERMIT WILL BE REQUIRED TO REMOVE THE NPZ RESTRICTION BEFORE COMP,0908333,FREE_FORM
,,,,F,09,LETING THE WELL.,0908333,FREE_FORM
,,,,F,10,LATERAL # TH1,0908333,FREE_FORM
,,,,F,11,PENETRATION POINT LOCATION,0908333,FREE_FORM
,,,,F,12,LEASE LINES:     000100.00 FS            L,0908333,FREE_FORM
,,,,F,13,000478.00 FE            L,0908333,FREE_FORM
,,,,F,14,TERMINUS LOCATION,0908333,FREE_FORM
,,,,F,15,BH COUNTY: 461,0908333,FREE_FORM
,,,,F,16,SECTION: 19      BLOCK: 40 T5S    ABSTRACT: 461,0908333,FREE_FORM
,,,,F,17,SURVEY NAME:     T&P RR CO,0908333,FREE_FORM
,,,,F,18,LEASE LINES:     000100.00 FN            L,0908333,FREE_FORM
,,,,F,19,000330.00 FE            L,0908333,FREE_FORM
,,,,F,20,SURVEY LINES:    000100.00 FN            L,0908333,FREE_FORM
,,,,F,21,000330.00 FE            L,0908333,FREE_FORM
,02,,01,,,,0908360,CANNED
,,,,P,01,THIS WELL MUST COMPLY TO THE NEW SWR 3.13 REQUIREMENTS CONCERNING THE,0908360,FREE_FORM
,,,,P,02,ISOLATION OF ANY POTENTIAL FLOW ZONES AND ZONES WITH CORROSIVE FORMATI,0908360,FREE_FORM
,,,,P,03,ON FLUIDS.  SEE APPROVED PERMIT FOR THOSE FORMATIONS THAT HAVE BEEN ID,0908360,FREE_FORM
,,,,P,04,ENTIFIED FOR THE COUNTY IN WHICH YOU ARE DRILLING THE WELL IN.,0908360,FREE_FORM
,,,,F,05,AN APPROVAL FOR DOUBLE ASSIGNMENT OF SURFACE ACREAGE HAS BEEN GRANTED,0908360,FREE_FORM
,,,,F,06,FOR THIS PERMIT PURSUANT TO SWR 40(E)(2). YOU ARE REQUIRED TO ATTACH T,0908360,FREE_FORM
,,,,F,07,HE APPROVED R40 LETTER TO THE COMPLETION PACKET. THE APPROVED R40 LETT,0908360,FREE_FORM
,,,,F,08,ER MAY BE FOUND IN THE ATTACHMENTS SECTION OF THIS W-1.,0908360,FREE_FORM
,,,,F,09,LATERAL # TH1,0908360,FREE_FORM
,,,,F,10,PENETRATION POINT LOCATION,0908360,FREE_FORM
